Date,Temp_C,Dew_Point_C,Humidity_pct,Rainfall_mm,Wind_Speed_kmh,Wind_Dir_deg,Pressure_hPa,Solar_Rad_Wm2,UV_Index
01-01-12,25.667,21.556,79,0,14.806,102.1,1011.6,244.7,9
02-01-12,26.944,22.722,79,0,11.104,92.2,1011.8,246.5,9
03-01-12,26.833,23.056,80.6,0,14.806,61.2,1011.5,253.6,9
04-01-12,26.444,23.333,83.9,1.016,18.346,62.5,1011.7,244.6,9
05-01-12,27.222,23.111,79.4,0,14.806,66.1,1013.3,250.6,9
06-01-12,26.778,22.722,79.9,0,18.346,57.8,1014.2,245.5,9
07-01-12,26,22.333,81.1,0,19.151,62,1015.1,239.1,8
08-01-12,25.833,22.778,83.8,3.327,23.335,59.3,1014.5,228.4,8
09-01-12,26.444,22.778,81.3,0.508,18.346,73.3,1013,237.6,8
10-01-12,26.833,21.833,75.7,0,14.806,92.2,1012.1,258.1,9
11-01-12,25.944,21.889,79.2,0.102,11.104,70.5,1012.7,251,9
12-01-12,26.056,21.778,78.1,0.508,18.346,71.2,1012.8,248.4,9
13-01-12,25.722,21.444,78.4,17.247,22.37,61,1013.3,246.3,9
14-01-12,25.556,19.667,71.5,0.076,25.91,49.4,1012.9,251.2,9
15-01-12,23.444,17.056,69.1,0,25.91,45.3,1012.3,265.2,9
16-01-12,23.222,16.944,69.9,0,16.254,56.2,1011.4,258.4,9
17-01-12,23.556,17.333,70.2,0,12.231,57.3,1010.5,263.3,9
18-01-12,23.889,18.333,73.2,0,10.3,77.2,1009.9,270.1,9
19-01-12,24.056,17.889,71.1,0,14.806,87.5,1009.9,272,9
20-01-12,24.389,17.944,69.7,0,13.84,90.9,1010.8,269.6,9
21-01-12,24.611,18.444,70.6,0,13.036,59.4,1010.9,267.3,9
22-01-12,24.889,17.5,65.4,0,18.99,69.4,1012.8,263.6,9
23-01-12,24.333,17.944,69.5,0,20.6,62.4,1013.2,242,8
24-01-12,24.222,18.222,71,0,18.346,48.9,1012.9,227.9,8
25-01-12,24.444,17.278,66.4,0,18.346,56.2,1012.1,260.4,9
26-01-12,24.611,18.222,69.9,0,22.37,56.3,1012.1,255.5,9
27-01-12,25.722,19.944,72.6,0,16.576,61,1011.9,249.7,9
28-01-12,26,20.611,74.2,0,20.6,70.7,1011.4,264.9,9
29-01-12,26,19.278,68.9,0,18.346,65.4,1011.1,263.7,9
30-01-12,25.889,18.889,67.2,0,18.346,64.3,1011.9,267.3,9
31-01-12,24.389,20.333,78.7,3.505,22.37,53.7,1013.2,264.2,9
01-02-12,25.5,19.333,70.8,0,25.91,49.3,1013.1,256.6,9
02-02-12,25,19.056,71.9,0.051,25.91,49.3,1013.7,247.7,9
03-02-12,25.944,19.722,70.2,0,28.003,50.3,1013.5,253.9,9
04-02-12,25.889,19.556,69.7,0,22.37,54.1,1013,258.6,9
05-02-12,25.889,19.778,71.2,0,22.37,57.4,1012.7,201.2,7
06-02-12,26.389,21.333,75.1,0,18.346,47.5,1012.2,152.4,6
07-02-12,27.333,21.444,72,0,20.6,60.8,1011.5,260.7,9
08-02-12,26.944,21.111,71.9,0,17.22,66.4,1011,237.6,9
09-02-12,27.722,22.222,73.6,0,25.91,85.9,1010.2,222.5,9
10-02-12,27.556,22.333,74.5,0,18.346,73.1,1010.7,210.5,8
11-02-12,27.722,21.611,71.3,0,22.37,80.7,1011.2,174.3,6
12-02-12,27.222,21.333,72.3,0,17.059,63.6,1011.8,267.5,10
13-02-12,27.556,20.833,69.2,0,20.6,77.4,1012.3,281.1,10
14-02-12,27,20.556,70.3,0,20.6,71.7,1012.3,278,10
15-02-12,26.722,20.833,72,0,11.265,79.7,1011.4,260.7,9
16-02-12,28,21.444,69.9,0,16.576,85.9,1009.6,266.9,9
17-02-12,27.5,21.556,71.8,0,20.6,70,1010.2,257.2,9
18-02-12,27.222,20.333,68.2,0,21.243,66.5,1011.7,229.5,8
19-02-12,26.889,19.944,68,0,20.6,51.3,1012,278.1,9
20-02-12,27.111,18.778,65,0,16.576,65.2,1010.8,293.8,10
21-02-12,27.333,18.667,62.4,0,17.381,68.5,1009.8,278.7,10
22-02-12,27.389,19.111,64.2,0,18.346,77.2,1009.6,296.8,10
23-02-12,27,18,61.7,0,25.91,75.7,1009.7,290.5,10
24-02-12,26.667,17.833,61.8,0,18.025,52.1,1009.6,262.2,9
25-02-12,26.111,16.278,58.4,0,25.91,66,1008.6,297.2,10
26-02-12,26.944,15.944,54.7,0,25.91,55.2,1008.2,277.5,9
27-02-12,27.111,17.556,58.9,0,22.37,68.3,1008.6,289.5,10
28-02-12,28.722,19.889,62.4,0,18.346,99.9,1007.8,296.3,10
29-02-12,30.333,22.111,64.4,0.102,14.806,182.6,1006.6,291.7,10
01-03-12,30.389,22.444,65,0,20.6,140.8,1007.7,289,10
02-03-12,30.278,22.389,65.7,0,14.806,152.5,1007.5,285.1,10
03-03-12,30.944,21.944,61.1,0,18.346,185.3,1007.1,277.6,9
04-03-12,30.667,22.222,63,0,22.37,176.8,1007.7,277.4,9
05-03-12,30.111,22.889,68,0,14.806,131.7,1008.7,268.7,9
06-03-12,29.722,22.111,66.1,0,16.576,121.3,1008.5,285.6,10
07-03-12,29.889,20.056,61,0,14.806,171.4,1006.3,288,10
08-03-12,30,20.167,57.6,0,24.14,261.2,1006.2,266.4,9
09-03-12,30.222,21.5,62.9,0,22.37,320.7,1006,234.8,9
10-03-12,30.167,22.389,65.8,0,22.37,104,1006.6,278.5,9
11-03-12,28.889,21.889,68,0,20.6,79,1008.3,271.8,9
12-03-12,27.778,22.667,74.5,14.783,22.37,59.3,1011,160.6,6
13-03-12,28.889,22.889,71.4,0.61,25.91,83.1,1011.2,153.9,5
14-03-12,29.944,21.722,63.9,0,27.681,98.1,1011.5,282,10
15-03-12,30.111,22.889,67.6,0,20.6,94.4,1011.6,305.3,10
16-03-12,30.056,22.722,67.2,0,18.346,81.6,1011.5,292.4,10
17-03-12,30.444,22.278,64.9,0,13.036,117.9,1011,310.7,10
18-03-12,30.056,21.667,65,0,14.806,140,1011.1,307.6,10
19-03-12,30.389,21.056,60.6,0,20.6,158.2,1010.5,302.5,10
20-03-12,30.667,20.556,59,0,18.346,179.6,1010,293.6,10
21-03-12,30.778,22.278,63.6,0,20.6,175.3,1009,288.5,10
22-03-12,30.611,21.778,62.6,0,18.346,166.5,1009.9,293.3,10
23-03-12,30.611,21.333,61.8,0,16.576,142.4,1010.6,300,10
24-03-12,29.278,19.611,59.5,0,22.37,108.3,1011.2,313.8,10
25-03-12,28.778,18.333,57.2,0,18.346,104.5,1011.2,310.7,10
26-03-12,28.833,18.611,58.4,0,18.346,83.6,1011.4,314.9,10
27-03-12,28.944,21.278,65.9,0.152,20.921,80.9,1011.9,286.9,9
28-03-12,30.389,22.333,64.8,0,22.37,108.6,1012.9,299.1,10
29-03-12,30.833,21.222,59.5,0,14.806,132.2,1012.3,204.3,7
30-03-12,31.444,22.111,60.6,0,16.576,196.8,1010.2,265.8,9
31-03-12,30.444,21.889,62,0,22.37,150.5,1010.5,284.1,9
01-04-12,30.056,21.778,63.7,0.203,25.91,126,1010.6,297.3,10
02-04-12,30.389,22.111,63.5,0,20.6,105.3,1011.8,260.3,9
03-04-12,30.444,21.444,60.5,0,11.104,130.1,1012.8,313.6,10
04-04-12,30.833,21.278,59.8,0,16.576,181.3,1011.8,311.5,10
05-04-12,31.222,21.889,60.9,0,18.346,182.2,1009.7,306.5,10
06-04-12,31.778,22.333,61,0,18.346,168.6,1008.6,308.7,10
07-04-12,31.944,22.611,60,0,16.576,160.5,1008.2,296.3,10
08-04-12,32.111,22.389,58.9,0,18.346,162.1,1008.2,295.2,10
09-04-12,32.056,22.389,59.6,0,22.37,161.7,1009.2,284.8,9
10-04-12,32.222,22.5,59.7,0,16.576,164.8,1009.4,293.9,10
11-04-12,32.222,23.167,61.3,0,20.6,157.6,1008.6,303.2,10
12-04-12,32.167,22.944,61.1,0,22.37,163.1,1007.9,289.9,10
13-04-12,32.444,22.944,60,0.102,24.14,147.7,1007.8,217.1,8
14-04-12,31.111,22.778,62.9,0,21.243,110.8,1009,119.6,4
15-04-12,32.056,22.889,61.1,0,25.91,120,1009.3,178.6,7
16-04-12,31.833,22.944,62.3,0.305,18.346,125.5,1008.2,165.7,6
17-04-12,32.667,22.722,59.5,0,18.346,175,1006.7,285.1,10
18-04-12,33,23.222,59.6,0,20.6,150.4,1006.1,263.5,9
19-04-12,32.556,23.556,62,0,18.346,150.9,1006.8,207.1,7
20-04-12,31.833,23.833,65.1,0,20.6,164.3,1008.1,228.9,8
21-04-12,32.944,22.611,57.9,0,18.346,194.4,1007,245,8
22-04-12,32.778,22.333,57.3,0,18.346,128.2,1005.6,257.3,9
23-04-12,31.889,23.278,62.1,0.051,20.6,128.2,1005.1,171.5,6
24-04-12,30.389,24.167,72,9.322,25.91,51.6,1006.1,123.8,4
25-04-12,29.667,23.167,70.8,0.203,21.726,262.5,1006.9,134.9,5
26-04-12,28.333,24.667,80.8,12.954,18.346,58.2,1007.5,107.8,4
27-04-12,29.556,24.611,76,0.483,14.806,240.6,1007,154.1,5
28-04-12,31.556,23.556,64.6,0,13.358,245.5,1006.4,144.6,5
29-04-12,31.167,24.111,67.3,4.47,18.346,224.2,1005.8,136.5,4
30-04-12,31.389,24.5,69.2,3.404,18.346,237.8,1005.6,166.2,6
01-05-12,30.5,24.056,70.6,3.2,29.451,248.7,1006.3,157,5
02-05-12,31,23.944,68.4,0,18.346,242,1007.2,129.5,4
03-05-12,31.889,23.889,64.5,0,18.346,241,1006.4,151.4,5
04-05-12,32,23.667,63.8,0,18.668,238.2,1005.5,135.3,4
05-05-12,31.167,22.444,61.5,0,24.14,247.4,1006,163.8,5
06-05-12,31.833,22.111,59.2,0,25.91,269.3,1006.8,260.5,9
07-05-12,32.056,23.222,61.8,0,29.451,279.7,1006.1,280.3,10
08-05-12,32,22.944,61.3,0,18.346,246.5,1006.5,258.8,9
09-05-12,31.722,23.222,62.9,0.203,20.6,240.1,1007.6,237.9,8
10-05-12,31.667,23.556,64.6,74.676,20.6,231.5,1008.7,225.4,8
11-05-12,29.056,23.556,74.5,0,18.346,242.3,1007.8,156,6
12-05-12,31.222,23.944,66.6,0,22.37,254.5,1006.3,128.6,4
13-05-12,31.278,23.778,66.5,0,22.37,271.2,1006.1,180.8,6
14-05-12,31.167,24.056,67.3,10.287,16.576,217.6,1006.6,139.4,5
15-05-12,31.167,24,68.4,4.166,16.254,228.9,1007.5,148.8,5
16-05-12,31.833,23.444,63.4,0,31.382,271.5,1006.2,146.2,5
17-05-12,32.444,23.556,61.5,0,29.451,273.9,1005.1,158.8,5
18-05-12,32.222,24,63.5,0,25.91,257.6,1005,108.9,4
19-05-12,32.722,24.278,63.1,0,24.14,257,1005.8,144.2,5
20-05-12,32.778,24.167,62.2,3.632,24.14,265.7,1005.4,124,4
21-05-12,31.944,23.5,63,0.381,28.807,245.2,1004.5,141.9,5
22-05-12,31.667,22.556,60.3,0,29.451,272.2,1005.9,179.2,6
23-05-12,32.389,23.556,61.1,0,27.681,267.2,1005.6,187.1,6
24-05-12,32.278,22.278,57.7,0,27.681,267.1,1005,208.6,7
25-05-12,32.944,21.889,53.6,0,27.681,274.8,1004.5,145,5
26-05-12,31.111,22.556,61,0,31.382,274.8,1005.1,128.8,4
27-05-12,32.333,22.667,58.2,0,28.807,276.1,1004.9,208.4,6
28-05-12,32.889,22.167,54.5,0,27.681,271.2,1004.2,183,6
29-05-12,33.111,21.889,53.9,0,33.474,276,1004.9,144.6,5
30-05-12,32.667,22.444,56.5,0,31.382,274.7,1004.1,114.4,4
31-05-12,32.5,21.333,52.6,0,27.681,271.4,1003.3,174.6,6
01-06-12,33.222,20.889,49.9,0,37.015,276.7,1003.9,218.7,7
02-06-12,33.444,22.111,53.3,0,33.474,269,1003.8,228.5,7
03-06-12,33.556,22.111,52.9,0,31.382,274.8,1003.7,206.7,7
04-06-12,32.944,21.833,53.1,0,27.681,266.1,1004.4,133.5,5
05-06-12,33.056,21.056,50.5,0,29.451,278.8,1004.8,251.8,9
06-06-12,32.5,21.611,53.7,0,37.015,274.9,1004.1,271.9,9
07-06-12,32.278,21.444,54.5,0,31.382,274.4,1004.5,224.8,8
08-06-12,32,20.944,52.9,0,37.015,280.1,1005.7,186.8,7
09-06-12,32.833,21.278,51.8,0,31.382,283,1005.9,194.3,7
10-06-12,32.5,20.833,51.4,0,35.245,285.7,1005.6,124.8,4
11-06-12,32.833,20.111,48.8,0,31.382,278.6,1004.5,243.6,8
12-06-12,32,19.722,50,0,29.612,273.9,1004.2,261.2,9
13-06-12,30.833,21.611,59.6,13.716,29.451,263.2,1004.8,199.1,8
14-06-12,30.778,22.833,64.7,38.837,23.014,245.1,1006,252.5,8
15-06-12,31.111,23.167,65.9,0,29.451,257.5,1005.7,254.9,8
16-06-12,30.833,21.833,59.9,14.249,29.451,267.8,1005.4,151.9,6
17-06-12,28.944,22.278,68.6,23.901,23.335,270.8,1006.3,165,6
18-06-12,27.778,21.667,70.8,0.61,29.451,272.9,1007.9,195.6,7
19-06-12,29.556,20.556,59.8,0,44.257,268.8,1007.3,210.5,6
20-06-12,30.056,20.444,57.3,0,36.049,274.6,1006,184.3,6
21-06-12,30.611,20.667,56.3,0,25.91,271.7,1006.4,153.4,5
22-06-12,31.278,21,55.9,0,27.681,275.5,1006.6,180.6,6
23-06-12,31.722,21.556,56.3,0,51.821,275,1005.4,280.8,9
24-06-12,31.833,21.278,55,0,35.245,272.8,1004.9,184.3,7
25-06-12,30.944,21.444,58.7,0,22.37,275.9,1006.9,140.4,6
26-06-12,30.278,22.556,65.5,1.499,22.37,258.5,1007.8,126.9,4
27-06-12,30.278,21.944,63.1,0,22.37,270.1,1007.9,142.6,5
28-06-12,30.667,21,57.4,3.353,33.474,273.6,1007.3,138.4,5
29-06-12,30.833,20.833,56.3,0,27.842,279.6,1006.2,205.2,7
30-06-12,31.556,20.167,52.9,0,29.451,283.1,1004.3,140.6,5
01-07-12,31.222,20.833,55,0,31.382,282.1,1003.6,212.1,8
02-07-12,30.833,20.167,54,0,37.015,277.3,1003.2,176.2,6
03-07-12,31.167,20.111,52.9,0,35.245,271.5,1002.9,230.8,8
04-07-12,32.111,19.889,50.1,0,35.245,280.4,1002.6,251.3,8
05-07-12,32.444,20,49.9,0,33.474,280.1,1003.3,260,8
06-07-12,31.833,20.5,52.4,0,33.474,277.6,1003.8,211.4,9
07-07-12,32.167,21,52.8,0,24.14,279.9,1003.2,151.6,5
08-07-12,32.111,21.5,55.4,0.025,25.91,278.1,1003,191.2,7
09-07-12,31.556,22.056,59.4,4.801,24.14,269.1,1003.6,111,4
10-07-12,30.833,22.056,61.8,0,33.474,271.2,1004.8,204.1,7
11-07-12,31.667,21.111,55,0,33.474,281.6,1005.7,221.1,7
12-07-12,32.056,20.944,53.4,0.914,37.015,286.1,1005.7,215.2,7
13-07-12,31.833,21.5,55.6,3.454,22.37,286.1,1005.5,216.8,8
14-07-12,28.667,23.056,72.9,20.269,31.382,292.5,1005.7,114.5,4
15-07-12,29.444,23.444,71.2,0,18.346,284.1,1006.3,101.4,3
16-07-12,29.389,23.556,72.8,23.825,20.6,271.6,1007.2,111.4,4
17-07-12,30.056,23.722,70.2,0.076,18.668,206.5,1007.5,165.3,5
18-07-12,30,23.111,67.9,0,25.91,283.8,1007.9,168.9,6
19-07-12,30.889,22,60.9,0,37.015,280.6,1007.5,203.7,7
20-07-12,30.833,21.389,58.4,0,37.015,284.1,1006,230.9,8
21-07-12,30.889,21.333,57.8,0,33.474,275.9,1006.1,166.2,5
22-07-12,30.722,21.222,57.9,0,35.245,281.9,1005.8,209.4,7
23-07-12,31.444,21.111,55.5,0,29.451,283.3,1004.8,209.4,8
24-07-12,31.5,20.722,54.3,0,33.474,283.9,1004.6,201.5,8
25-07-12,31.667,20.889,54.2,0,37.015,281.1,1005.8,207,8
26-07-12,31.056,20.611,54.9,0,40.716,287.9,1005.8,224.1,8
27-07-12,31.056,20.889,55.8,0,29.451,287.2,1004.8,165.5,6
28-07-12,31.222,20.833,55.4,0,27.681,279.5,1005.7,165.9,6
29-07-12,32.222,20.167,50.6,0,38.946,278.9,1006.8,133.3,5
30-07-12,31.833,19.778,50.4,0,35.245,283.9,1007.5,203.3,7
31-07-12,31.444,19.222,49.5,0,33.474,283.7,1007.9,169.9,6
01-08-12,31.556,19.111,50.1,0,33.474,290.6,1008.3,273.5,9
02-08-12,32,18.722,47,0,37.015,286.8,1008,273.3,9
03-08-12,31.778,19.556,49.9,0,31.382,278,1006.6,254.7,9
04-08-12,31.611,18.833,47.8,0,33.474,282.6,1006.1,240.4,8
05-08-12,32.167,19.389,48.7,0,37.015,281.2,1006,270.8,9
06-08-12,31.5,20.056,52,0,35.245,278.1,1006.7,187.7,7
07-08-12,30.278,21.833,62.6,7.798,25.91,253.2,1007.2,225.3,9
08-08-12,29.778,22.333,66.6,3.048,22.37,242.3,1007.7,144.9,5
09-08-12,28.222,22.389,71.9,9.5,24.14,272.9,1007.3,189.2,7
10-08-12,29.944,21.056,59.9,0,27.681,269.7,1006.6,158.2,6
11-08-12,29.556,22.167,66.3,5.232,22.37,249.9,1007.3,187,7
12-08-12,29.5,23.167,70.6,0,14.806,247,1007.3,139.5,5
13-08-12,30.833,22,61.3,0,24.14,268.3,1007,186.9,7
14-08-12,30.5,22.389,63.8,3.683,25.91,261.9,1007.3,181.9,7
15-08-12,29.444,22.778,69.6,1.854,24.14,251.7,1007.5,209.8,9
16-08-12,28.944,23.167,72.9,14.3,14.806,256.3,1007.2,146.3,5
17-08-12,28.111,22.667,73.6,8.128,33.474,271.4,1007.2,159,6
18-08-12,29.556,21.278,63.1,0.152,33.474,276.5,1006,182.7,8
19-08-12,31.222,19.944,52.4,0,25.91,276.9,1005.2,259.6,9
20-08-12,31.111,20.611,55.7,0,27.681,273.2,1005.3,268.6,9
21-08-12,30.278,21.889,63.4,27.635,27.681,271.8,1006.6,198.2,8
22-08-12,29.333,23.333,71.9,0,16.576,226.3,1007.3,229.4,8
23-08-12,30.722,23.222,66.4,0,14.806,192.6,1007.7,263.4,9
24-08-12,29.833,23.056,69,22.911,22.692,261.5,1007.8,250.8,9
25-08-12,28.778,23.389,74.8,0,26.715,269,1007.1,120.8,4
26-08-12,29.667,21.389,62.8,0,29.451,276.3,1007.2,164.8,6
27-08-12,29.833,20.611,58.3,0,26.232,281,1007.3,186.7,8
28-08-12,29.389,21.167,61.9,0,24.14,269,1007.5,157.8,6
29-08-12,29.611,21.667,63.3,4.039,25.91,257.9,1006.8,130,5
30-08-12,29,21.833,66.7,0.178,40.716,279.6,1006.8,163.1,6
31-08-12,29.111,22.278,67.4,0.813,22.37,249.5,1006.4,161.1,6
01-09-12,30.444,21.778,61.6,0,22.37,259.8,1006.3,210.2,7
02-09-12,31,22,59.9,0,28.968,268.9,1006,245.7,9
03-09-12,30.5,21.444,59.3,0,42.487,282.2,1004.8,110.3,4
04-09-12,29.833,21.333,60.9,0,25.91,278.5,1006.1,205.3,7
05-09-12,31.444,21.5,56.9,0,18.346,253.7,1006.7,268.5,9
06-09-12,30.833,22.5,62.6,0.254,22.37,253.9,1007.6,235.2,9
07-09-12,30.444,21.778,62.7,8.179,27.681,266.4,1007.8,163.1,6
08-09-12,28.333,23.5,76.2,4.699,14.806,249.2,1008,136.4,5
09-09-12,27.778,22.778,75.3,21.209,22.37,257.1,1008.1,171.5,6
10-09-12,29.5,21.5,64.3,0,24.14,267.4,1008,210.3,7
11-09-12,31.111,21.778,59.6,0,31.382,266.5,1007.8,233.7,9
12-09-12,30.667,21.333,58.6,0.406,24.462,268.8,1008,246,9
13-09-12,31,21.556,59,0,25.91,252.3,1008.5,213.2,8
14-09-12,30.222,22.611,65.8,0.076,20.6,251.6,1008.3,160.1,6
15-09-12,29.278,22.611,68.8,21.869,18.346,252.1,1007.3,161.5,6
16-09-12,30.556,22,62.1,1.499,25.91,278,1007.2,254,9
17-09-12,31.278,22.389,61.6,0,25.91,271.9,1007.3,212.5,8
18-09-12,30.889,22,61.2,5.055,33.474,308.9,1007.6,178.9,6
19-09-12,29.833,22.722,68.3,0,14.806,231.9,1007.2,177.4,6
20-09-12,29.667,23.056,69.1,6.579,16.576,208.7,1007.7,258.2,9
21-09-12,30.5,22.611,64.5,4.648,18.346,199.7,1008.1,193,7
22-09-12,30.556,22.833,65.5,0.203,20.439,226.6,1008.8,265.6,9
23-09-12,30.611,22.833,64.3,1.016,14.806,209.2,1008.7,202.5,7
24-09-12,30.611,22.278,63.2,0.737,27.681,267.6,1008.3,209.5,8
25-09-12,30.5,21.889,62.4,0,29.451,274.2,1008.1,188.6,7
26-09-12,31.389,22.833,62.9,3.556,20.439,259.9,1008.9,157.5,6
27-09-12,28.278,22.167,72.1,11.201,22.37,316.7,1010.1,113.1,4
28-09-12,28.389,23.222,75.7,34.315,27.681,286.1,1008.9,175.2,6
29-09-12,28.167,23.167,75.8,0.203,24.14,278,1007.9,134.7,5
30-09-12,28.556,23.556,76,15.545,18.346,254.8,1007.2,132.6,4
01-10-12,29.222,23.222,71.8,0,20.6,204.5,1007.8,234.9,9
02-10-12,30.167,22.889,66.8,0,18.346,217.1,1008.6,189.9,7
03-10-12,30.056,21.556,62.3,0,18.346,234.4,1009,284,10
04-10-12,30,21.667,63.1,0,18.346,233.9,1008.8,294.2,10
05-10-12,30.556,22.556,64.4,0,20.6,219.7,1009.2,261.8,9
06-10-12,30.556,23.389,67.2,0,14.806,192.8,1010.1,148.2,5
07-10-12,30.167,23.167,67.2,0.102,18.346,179.7,1010,145.4,5
08-10-12,28.944,23.111,72,8.204,16.576,293.9,1008.9,141.7,4
09-10-12,28.333,23.333,75.6,8.204,25.91,284.9,1007.9,89.8,3
10-10-12,28.889,22.889,72.3,0.305,18.346,272.6,1007.8,117,4
11-10-12,29.889,23.167,68.8,0.102,13.036,155,1008.5,169.9,6
12-10-12,28.778,24.278,77.3,2.997,33.474,142.8,1009.3,92.4,3
13-10-12,28.833,24.167,77,0.203,22.37,154.6,1009.9,117.5,4
14-10-12,28.944,23.944,75.9,8.534,22.37,203.6,1010.5,142.2,5
15-10-12,27.389,23.278,79.1,10.465,25.91,249,1012.1,107.2,4
16-10-12,27.333,23.611,81.1,0.711,11.104,243.6,1012.2,148.5,5
17-10-12,26.5,23.722,85.3,13.97,17.381,15.2,1011.7,197.4,7
18-10-12,27,23.556,82.1,8.865,19.151,36.6,1010.9,247,9
19-10-12,25.111,23.5,90.9,47.117,18.346,35,1010.3,102.3,4
20-10-12,25,23.778,92.8,37.77,25.267,46.7,1010.4,83.9,3
21-10-12,26,24.111,89.8,30.048,20.6,64,1010.5,100.8,4
22-10-12,26.278,23.667,86.2,29.235,14.806,54.8,1011.3,205.1,8
23-10-12,25.944,24.056,89.7,19.66,22.37,46.4,1010.6,149.2,6
24-10-12,25.056,23.778,92.8,41.199,14.806,51.7,1011.1,115.3,4
25-10-12,27.278,23.611,81.9,0.203,21.726,34.7,1009.7,173.1,6
26-10-12,27.944,24.056,80.1,0.305,18.346,57.1,1009.2,236.1,8
27-10-12,27.889,23.222,76.6,0,20.6,45.9,1008.9,229.9,8
28-10-12,26.278,23.444,84.9,154.483,27.037,26.8,1009.4,162.2,6
29-10-12,26.111,22.833,82.4,37.592,31.382,8,1008.7,176.2,7
30-10-12,24.389,22.556,89.9,39.599,24.14,14.8,1007.6,86.8,3
31-10-12,22.444,21.889,96.9,93.015,29.934,264,1004.4,85.3,3
01-11-12,25.556,23.167,87.2,0.66,30.577,208,1005.2,119.6,5
02-11-12,27.889,23.611,78.9,0,18.346,208.3,1007.6,175,6
03-11-12,28.5,23.611,76.4,0,18.346,240.9,1009,247.7,9
04-11-12,28.278,23.5,76.7,0,22.37,276.2,1008.6,206,7
05-11-12,28.222,23.778,78.1,0,13.036,180.2,1008.8,263.8,9
06-11-12,27.667,23.667,79.9,1.499,24.14,116.9,1009.9,222.3,8
07-11-12,28.333,24.111,78.8,0.381,22.37,101,1010.4,150.6,6
08-11-12,28.222,23.889,78.7,0.254,14.806,83.2,1009.9,160.1,6
09-11-12,28.389,23.667,77,0.051,13.036,59.2,1010.6,186.7,7
10-11-12,27.722,23.611,79.1,0,15.772,51,1011.9,235.9,9
11-11-12,27.556,23,77.4,0,24.14,43.3,1012.1,200.9,7
12-11-12,27.667,21.944,72.5,0,18.346,46.7,1011.4,239.4,8
13-11-12,26.667,20.833,71.9,0,18.346,35.6,1011.8,217.8,8
14-11-12,26.389,18.833,65,0,22.692,36.7,1010.6,245.9,9
15-11-12,25.833,19.333,69.7,0,22.37,30.9,1010.4,200.5,7
16-11-12,26.056,19.167,68,0,20.6,39.6,1011.8,219.4,8
17-11-12,26.222,19.889,70.4,0,20.6,43.8,1011.2,250.9,9
18-11-12,26.278,19.556,68.7,0,10.139,78.5,1010.4,227.3,8
19-11-12,26.611,19.611,67.8,0,9.012,359.5,1010,248.5,9
20-11-12,27.167,21.278,72,0,9.334,127.5,1009.9,231.6,8
21-11-12,28.556,23.111,74.1,0,11.104,271.9,1009.9,225.6,8
22-11-12,28.833,23.722,74.5,0.025,8.851,229.6,1009.8,185,7
23-11-12,28.333,24.278,79.9,6.782,22.37,101.4,1009.8,121.6,5
24-11-12,27.889,23.778,79.3,2.997,18.346,53.8,1010.8,229.2,8
25-11-12,26.667,23.667,83.8,15.342,22.692,44.5,1011.6,88.7,3
26-11-12,27.667,23.111,77.5,0.102,25.91,43.5,1011.7,131.4,5
27-11-12,27.278,22.333,75.7,4.064,24.14,47.3,1011.6,189.6,7
28-11-12,26.778,20.444,69.7,0,27.681,43.8,1011.6,250.8,9
29-11-12,25.778,19.556,70,0,16.576,33.1,1011.3,244.1,9
30-11-12,25.111,18.611,69.7,0,16.576,43.2,1011.5,248.2,9
01-12-12,25.944,19.389,69.4,0,18.346,48.1,1011.2,248.7,9
02-12-12,26.722,19.5,67.5,0.203,20.6,33.2,1011.2,237.2,8
03-12-12,27.167,20.611,68.4,2.235,29.451,33,1010.1,213.9,8
04-12-12,27.167,22.556,77.2,1.016,20.6,60.7,1009.7,220.6,8
05-12-12,27.778,22.944,76.5,0.813,22.37,73.5,1010.3,248.6,9
06-12-12,27.556,23.167,77.9,0.203,20.6,62,1011.6,241.9,8
07-12-12,27.556,23.056,78.1,0.102,18.346,61.3,1011.9,238.9,9
08-12-12,27.444,22.611,76.2,0,16.576,61.8,1012,223.8,8
09-12-12,26.944,22.278,76.7,0,14.806,64.8,1011.5,253,9
10-12-12,26.222,20.722,73.9,0,16.576,74.5,1011.8,257.1,9
11-12-12,26.5,21.056,73.8,0,16.576,65.1,1011.9,228.6,8
12-12-12,26.444,21.556,76.2,0,14.806,73,1011.9,231.5,8
13-12-12,26.167,21.389,76.3,0,14.806,68.9,1012.7,247.4,9
14-12-12,26.556,21,73.2,0,22.37,70.1,1013.7,248.7,9
15-12-12,25.944,21.056,76.2,0,24.14,41.4,1013.9,203.4,8
16-12-12,26.333,20.444,70.8,0,31.382,42.8,1013.7,218.7,8
17-12-12,26.056,20.5,72.1,0,33.474,44,1013,222.1,8
18-12-12,26.556,20.444,70,0,27.681,44.8,1012.9,194.5,7
19-12-12,26.111,20.333,71.7,0,25.91,40.2,1011.7,202.1,8
20-12-12,26.556,21,72.4,0,24.462,50,1010.7,198.3,7
21-12-12,26.556,20.944,72.6,0.102,29.451,55.4,1010.9,228.8,8
22-12-12,26.222,20.056,70.3,0,25.91,38.3,1012,226.1,8
23-12-12,26.056,20,70.7,0,25.91,49.5,1012,227.3,8
24-12-12,26,20.333,72.5,0,25.267,40.7,1011.4,220.5,8
25-12-12,26.389,21.389,75.3,0.178,30.899,47.7,1010,174.6,6
