Date,Temp_C,T_max_C,T_min_C,Humidity_pct,Wind_Speed_kmh,Solar_Rad_Wm2,Rain_Ammapettai,Rain_Budalur,Rain_Kumbakonam,Rain_Madukkur,Rain_Orathanadu,Rain_Papanasam,Rain_Pattukkottai,Rain_Peravurani,Rain_Sethubhavachatram,Rain_Thanjavur,Rain_Thirukattupalli,Rain_Thiruppanandal,Rain_Thiruvaiyaru,Rain_Thiruvidaimarudur
04-07-2020,29.371,34.4237,26.1688,69.1109,9.3372,237.7704,1.8662,0.8306,0.504,4.1363,4.4167,1.8662,4.1363,0.0,0.0,3.365,0.8306,1.0773,0.8306,1.0773
05-07-2020,29.7104,34.0993,26.76,66.7565,9.7513,208.7804,2.96,0.5575,0.9881,3.3335,6.9246,2.96,3.3335,1.1106,1.1106,3.4007,0.5575,1.5972,0.5575,1.5972
06-07-2020,30.2224,34.9262,26.8286,61.6379,9.4887,230.7724,1.7337,4.8791,0.2223,0.0,0.0773,1.7337,0.0,0.0,0.0,4.3748,4.8791,0.3368,4.8791,0.3368
07-07-2020,30.8404,36.1611,26.8095,60.2,7.5903,271.813,0.0349,0.0,0.0929,0.0,0.0,0.0349,0.0,0.0,0.0,0.0,0.0,0.0329,0.0,0.0329
08-07-2020,29.8993,35.1705,26.1387,63.8621,5.1505,222.293,1.9384,5.7471,0.5553,12.624,8.2706,1.9384,12.624,29.1932,29.1932,7.4027,5.7471,2.0435,5.7471,2.0435
09-07-2020,28.5947,33.8708,24.8272,71.7033,4.6657,215.4819,4.5191,5.9634,0.9173,2.6943,10.2748,4.5191,2.6943,1.0381,1.0381,11.0733,5.9634,2.0247,5.9634,2.0247
10-07-2020,28.7493,32.9639,24.9951,71.6057,5.5007,246.8134,1.1226,2.7806,0.1991,0.0,0.2832,1.1226,0.0,0.0,0.0,1.935,2.7806,0.9888,2.7806,0.9888
11-07-2020,28.6785,33.9573,25.5776,73.5699,5.8489,263.0737,0.8713,1.2505,0.2642,0.8916,0.9845,0.8713,0.8916,0.0,0.0,0.3148,1.2505,0.2213,1.2505,0.2213
12-07-2020,29.7126,34.3784,25.6971,68.5474,7.3982,274.0803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464,0.0,0.1464
13-07-2020,29.5992,33.335,26.6773,64.4094,7.4638,216.9992,4.5016,6.5537,1.1436,9.6072,8.9139,4.5016,9.6072,24.5154,24.5154,7.6312,6.5537,3.0389,6.5537,3.0389
14-07-2020,29.3957,34.8527,25.9964,69.5606,6.4197,240.2205,5.6474,9.6419,0.7904,9.6018,13.0027,5.6474,9.6018,19.6801,19.6801,14.378,9.6419,2.0197,9.6419,2.0197
15-07-2020,28.6576,33.0203,25.9467,73.269,6.4212,159.1967,5.9461,9.6419,1.5425,14.0767,16.2657,5.9461,14.0767,26.7202,26.7202,16.2065,9.6419,6.0033,9.6419,6.0033
16-07-2020,27.9955,31.1931,25.3651,72.6939,7.9424,134.7129,1.239,2.181,0.4072,1.8957,2.7481,1.239,1.8957,3.731,3.731,3.384,2.181,1.13,2.181,1.13
17-07-2020,27.9088,31.0285,25.1747,71.1141,8.4493,104.3416,2.4734,3.1998,0.6594,4.2934,5.7056,2.4734,4.2934,8.3991,8.3991,5.2864,3.1998,1.4342,3.1998,1.4342
18-07-2020,28.6053,31.9758,25.2218,73.651,3.4935,159.7725,2.2026,7.9439,0.3972,3.6441,5.1205,2.2026,3.6441,9.2655,9.2655,9.6958,7.9439,0.9768,7.9439,0.9768
19-07-2020,28.6512,32.6626,25.8357,74.563,4.0906,198.9425,8.6373,10.6447,2.3903,12.7335,18.4004,8.6373,12.7335,25.8371,25.8371,17.7207,10.6447,5.6491,10.6447,5.6491
20-07-2020,28.7387,33.0314,25.5064,74.8858,8.0302,250.6883,0.7079,2.9063,0.1142,2.4115,2.3096,0.7079,2.4115,5.7658,5.7658,3.7163,2.9063,0.2828,2.9063,0.2828
21-07-2020,28.7953,32.5718,25.445,72.5049,7.3314,240.1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-07-2020,28.924,32.9215,26.1233,71.7824,11.1963,248.1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23-07-2020,28.7671,33.0759,25.8431,72.3748,11.3613,226.9852,0.0,1.9411,0.0,3.8073,7.4218,0.0,3.8073,0.0,0.0,0.7474,1.9411,0.0,1.9411,0.0
24-07-2020,28.8034,33.9924,25.92,72.1108,9.5214,240.2304,8.1173,3.4121,3.3882,5.1981,11.7583,8.1173,5.1981,5.9511,5.9511,15.6071,3.4121,3.6647,3.4121,3.6647
25-07-2020,28.5069,33.9851,25.0971,72.8106,5.0523,241.8191,3.1895,8.8574,1.9663,0.1545,0.045,3.1895,0.1545,11.9179,11.9179,2.2182,8.8574,2.2534,8.8574,2.2534
26-07-2020,28.9158,33.948,25.0473,69.0501,6.8061,231.8085,0.0,0.0,0.0,1.9097,0.0693,0.0,1.9097,9.8518,9.8518,0.4697,0.0,0.0,0.0,0.0
27-07-2020,29.6374,34.9598,26.2445,64.3397,5.987,223.7154,7.7575,8.9837,4.174,7.009,13.6286,7.7575,7.009,5.1127,5.1127,11.6913,8.9837,4.3725,8.9837,4.3725
28-07-2020,29.0856,33.1421,25.4631,67.0007,6.5094,170.8032,22.7142,25.1113,19.7314,44.1699,38.6564,22.7142,44.1699,69.8135,69.8135,31.5262,25.1113,19.9685,25.1113,19.9685
29-07-2020,26.7136,28.9419,25.0197,79.8934,7.4037,104.9733,9.1858,13.2287,8.0235,17.1838,14.6496,9.1858,17.1838,24.6182,24.6182,15.3758,13.2287,8.7178,13.2287,8.7178
30-07-2020,28.6014,34.0353,24.8754,72.9837,7.1237,250.9473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31-07-2020,29.0335,33.82,25.4112,70.1922,8.5985,221.6712,5.9319,6.7527,3.9886,7.1964,12.8579,5.9319,7.1964,6.2267,6.2267,10.0465,6.7527,2.7393,6.7527,2.7393
01-08-2020,28.2571,32.0855,25.0654,71.5942,9.6614,161.5554,12.5854,18.2094,10.1404,0.0,1.3843,12.5854,0.0,0.0,0.0,16.2389,18.2094,4.7165,18.2094,4.7165
02-08-2020,27.7401,32.1483,24.7032,74.1741,11.3186,137.2882,7.9302,9.1047,5.6905,1.2919,14.333,7.9302,1.2919,0.0,0.0,12.2531,9.1047,4.9107,9.1047,4.9107
03-08-2020,29.1108,33.7717,25.3733,65.4918,13.5135,223.1217,0.5603,0.0,0.1087,11.8862,2.399,0.5603,11.8862,38.8016,38.8016,0.0,0.0,2.0003,0.0,2.0003
04-08-2020,29.4871,32.9168,26.7079,58.802,15.8796,174.5617,6.6276,9.1047,8.1858,13.2927,10.9447,6.6276,13.2927,0.4237,0.4237,6.992,9.1047,9.4497,9.1047,9.4497
05-08-2020,29.6151,33.4803,26.4173,58.7607,15.1388,168.3759,0.0,0.0,0.0,5.559,0.0,0.0,5.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-08-2020,29.5828,33.9701,26.4145,63.142,13.9804,178.7029,1.4174,7.1682,1.6888,7.6015,1.2858,1.4174,7.6015,5.3853,5.3853,5.1243,7.1682,2.9414,7.1682,2.9414
07-08-2020,29.6897,35.2718,26.1582,64.7202,12.5021,243.6145,1.2003,0.7638,0.0,1.5447,0.6349,1.2003,1.5447,8.2724,8.2724,0.0,0.7638,0.0,0.7638,0.0
08-08-2020,28.083,33.4482,24.2505,72.6371,11.9357,169.4085,21.2773,22.2647,19.1115,18.3614,27.1089,21.2773,18.3614,12.5672,12.5672,25.1024,22.2647,11.7757,22.2647,11.7757
09-08-2020,26.2019,31.1719,24.1863,85.784,9.3923,118.5168,31.5421,30.7046,36.4326,29.4353,38.2792,31.5421,29.4353,29.6937,29.6937,32.5101,30.7046,31.243,30.7046,31.243
10-08-2020,27.3477,30.6627,24.607,76.5604,8.2961,133.3874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-08-2020,28.8912,33.7352,25.2339,68.9189,9.4991,261.423,0.2262,0.0,0.0,0.0,1.5061,0.2262,0.0,0.0,0.0,1.1247,0.0,0.0,0.0,0.0
12-08-2020,29.3348,33.6705,25.9691,63.2362,10.1285,258.4279,0.0629,0.0,0.6814,0.0,0.0,0.0629,0.0,0.0,0.0,0.0,0.0,0.6883,0.0,0.6883
13-08-2020,29.3911,33.8125,25.963,65.6134,8.5722,227.3369,4.2764,5.0638,1.5444,0.1614,0.1107,4.2764,0.1614,8.5439,8.5439,3.7918,5.0638,2.1426,5.0638,2.1426
14-08-2020,29.33,33.3536,26.3273,64.1952,8.6348,201.645,9.8647,9.1457,12.1509,7.0865,12.396,9.8647,7.0865,1.1619,1.1619,8.8779,9.1457,7.1708,9.1457,7.1708
15-08-2020,29.3446,33.5858,26.0804,61.3299,8.9992,202.5234,2.1318,1.8487,1.9744,11.4414,5.607,2.1318,11.4414,14.646,14.646,4.0516,1.8487,1.4062,1.8487,1.4062
16-08-2020,30.0706,35.2375,25.7188,58.5923,9.0832,260.8938,12.817,12.517,14.4016,17.605,15.8352,12.817,17.605,21.6785,21.6785,11.1024,12.517,12.577,12.517,12.577
17-08-2020,30.1004,34.8483,26.2656,60.0824,8.521,219.3824,1.5395,0.2037,2.7712,8.9772,8.6799,1.5395,8.9772,11.1574,11.1574,0.9726,0.2037,2.646,0.2037,2.646
18-08-2020,30.4505,35.3279,26.1282,58.4673,8.4561,253.4612,3.7039,2.7734,4.112,0.0,0.0622,3.7039,0.0,0.0,0.0,0.9596,2.7734,3.1194,2.7734,3.1194
19-08-2020,30.5149,36.2955,26.9058,60.5661,5.9082,231.7836,1.9782,2.3045,1.3959,0.0,1.4562,1.9782,0.0,0.0,0.0,3.5937,2.3045,0.0,2.3045,0.0
20-08-2020,30.4729,35.1343,26.8772,59.0001,6.5765,185.506,13.0404,11.5113,13.3611,13.2417,14.8597,13.0404,13.2417,16.6282,16.6282,13.6584,11.5113,9.9293,11.5113,9.9293
21-08-2020,30.764,36.2928,26.6056,61.708,7.4789,256.7036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-08-2020,30.4012,36.3705,26.1613,65.2979,6.6721,267.713,0.0,0.0,0.0,0.1566,0.841,0.0,0.1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23-08-2020,29.0694,35.845,25.7194,72.8608,4.1632,223.7863,0.0,4.3912,0.0,1.6612,0.0889,0.0,1.6612,0.6333,0.6333,1.7637,4.3912,0.0,4.3912,0.0
24-08-2020,29.3779,34.507,25.635,72.5709,4.0101,251.0106,0.0,0.0,0.0,2.8983,8.8549,0.0,2.8983,13.6855,13.6855,4.1973,0.0,0.0,0.0,0.0
25-08-2020,30.0631,34.0442,26.5697,68.6087,4.3584,232.1684,0.0,0.0,0.0,4.3746,0.7125,0.0,4.3746,0.3643,0.3643,0.0,0.0,0.0,0.0,0.0
26-08-2020,29.6349,33.9812,26.5198,69.9687,5.3325,208.1786,17.4592,17.7873,17.4582,8.7603,13.5099,17.4592,8.7603,7.9488,7.9488,18.9717,17.7873,12.542,17.7873,12.542
27-08-2020,29.8273,35.8184,26.042,67.5198,5.4463,265.7917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-08-2020,30.2923,35.704,25.6713,62.3429,5.317,282.6946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-08-2020,30.7719,36.8411,26.3651,58.232,6.1918,284.8384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-08-2020,30.4429,36.5842,26.5024,61.9698,4.1309,264.2396,0.3021,2.9503,0.0,0.7351,0.0655,0.3021,0.7351,0.1643,0.1643,0.0,2.9503,0.0,2.9503,0.0
31-08-2020,29.708,36.2082,25.0311,66.7079,1.5474,248.8151,1.2831,1.3421,0.0263,0.8158,0.0,1.2831,0.8158,7.9488,7.9488,0.1396,1.3421,1.5952,1.3421,1.5952
01-09-2020,28.3024,34.9203,24.3989,74.8798,2.5667,254.5627,6.6206,11.383,6.3629,10.7123,8.6174,6.6206,10.7123,12.7047,12.7047,5.3383,11.383,6.544,11.383,6.544
02-09-2020,26.3063,29.8514,24.4081,85.4243,4.7879,137.0541,8.5551,4.6943,8.4687,9.9606,6.6883,8.5551,9.9606,3.6739,3.6739,6.8952,4.6943,7.3861,4.6943,7.3861
03-09-2020,27.781,32.1359,24.5698,79.0885,5.8888,232.121,0.415,3.8934,0.4664,0.0,0.0198,0.415,0.0,0.0,0.0,3.6692,3.8934,0.0,3.8934,0.0
04-09-2020,27.7772,32.0598,24.9438,81.355,2.0598,222.0382,4.2354,1.2443,3.7426,5.8729,1.6622,4.2354,5.8729,3.7665,3.7665,0.3086,1.2443,0.9561,1.2443,0.9561
05-09-2020,27.1769,30.5998,24.881,83.3829,4.61,190.102,7.3327,4.4514,10.336,3.3839,9.6434,7.3327,3.3839,8.5411,8.5411,5.6461,4.4514,11.5425,4.4514,11.5425
06-09-2020,27.6172,32.1147,24.8769,79.9732,6.624,214.9953,7.0338,7.3354,7.2509,0.3827,0.9063,7.0338,0.3827,2.4955,2.4955,5.382,7.3354,11.2025,7.3354,11.2025
07-09-2020,27.772,30.4973,24.7284,73.5112,7.4537,165.5151,1.7021,2.4682,1.1697,0.0,0.0233,1.7021,0.0,0.0565,0.0565,0.9553,2.4682,0.0,2.4682,0.0
08-09-2020,28.6253,32.7042,25.3358,74.1328,5.7303,242.6435,0.0,0.0,0.0,5.5254,2.4167,0.0,5.5254,5.0236,5.0236,1.5941,0.0,0.0,0.0,0.0
09-09-2020,27.0456,31.1029,24.548,84.518,6.0233,167.8637,16.0723,17.1701,21.8108,8.4102,15.4238,16.0723,8.4102,4.8416,4.8416,14.6005,17.1701,21.5143,17.1701,21.5143
10-09-2020,27.2575,31.0983,24.4548,77.2433,8.6223,147.3345,7.8666,6.9503,7.7182,5.1772,2.4938,7.8666,5.1772,7.1847,7.1847,7.0748,6.9503,3.7427,6.9503,3.7427
11-09-2020,27.4501,31.5743,24.9856,73.8686,8.99,183.1284,0.7682,0.0,1.816,0.0,0.007,0.7682,0.0,0.0,0.0,0.0031,0.0,1.8547,0.0,1.8547
12-09-2020,27.4153,31.6561,24.7896,74.8866,7.3498,177.9746,6.4465,4.7592,8.3014,6.3903,6.4764,6.4465,6.3903,4.8745,4.8745,4.6767,4.7592,6.5437,4.7592,6.5437
13-09-2020,25.7633,27.1816,24.4243,84.7614,7.3474,95.1972,6.3547,6.4508,8.0965,6.556,5.4561,6.3547,6.556,7.0669,7.0669,4.9551,6.4508,8.8998,6.4508,8.8998
14-09-2020,26.8307,31.1513,24.5811,79.503,6.9181,166.3405,0.0,0.0,0.0,0.0035,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.1527,0.0,0.1527
15-09-2020,27.8948,31.3998,24.7032,75.0424,7.656,186.8848,1.0914,0.718,1.5931,0.2083,0.9543,1.0914,0.2083,0.0588,0.0588,1.1508,0.718,0.9418,0.718,0.9418
16-09-2020,28.2431,32.8463,25.5497,73.8474,7.6139,253.2812,0.9256,1.4445,0.8428,0.9279,0.9018,0.9256,0.9279,1.1306,1.1306,1.2939,1.4445,0.6874,1.4445,0.6874
17-09-2020,28.9089,33.3318,25.6022,69.2882,8.9832,247.512,0.4151,0.5131,0.3852,0.3749,0.3753,0.4151,0.3749,0.4246,0.4246,0.4654,0.5131,0.2951,0.5131,0.2951
18-09-2020,28.8114,33.0191,25.9958,68.0915,10.185,233.1888,2.034,2.0995,2.6176,0.9914,1.2266,2.034,0.9914,0.6976,0.6976,1.6526,2.0995,2.715,2.0995,2.715
19-09-2020,27.162,29.7824,25.1309,75.4922,12.2313,113.9173,2.8672,3.1244,3.2761,2.6279,2.3758,2.8672,2.6279,2.7427,2.7427,2.716,3.1244,3.0878,3.1244,3.0878
20-09-2020,26.4517,29.1904,24.9339,77.1679,13.2065,102.6906,4.4915,4.076,5.5447,3.3613,3.3767,4.4915,3.3613,3.0404,3.0404,3.5875,4.076,5.3952,4.076,5.3952
21-09-2020,27.2083,31.0267,25.2403,76.5716,12.0223,124.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-09-2020,28.3349,32.8559,24.8239,68.1438,11.5534,193.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23-09-2020,28.9702,34.051,24.5348,66.2175,9.0811,271.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-09-2020,29.549,34.4227,25.429,65.4432,6.3308,248.3589,0.577,0.6899,0.0646,0.0,0.0,0.577,0.0,0.0,0.0,0.045,0.6899,0.0,0.6899,0.0
25-09-2020,28.4519,32.5145,25.8249,75.0671,8.2894,196.5475,0.9543,0.1322,2.5095,1.7768,0.4032,0.9543,1.7768,0.4784,0.4784,0.2908,0.1322,1.6185,0.1322,1.6185
26-09-2020,28.4977,32.9616,25.6477,70.3827,6.9617,182.2582,2.6276,4.6429,2.6581,1.2464,1.6058,2.6276,1.2464,4.2728,4.2728,2.3131,4.6429,4.8551,4.6429,4.8551
27-09-2020,28.2874,34.5716,24.4902,74.0574,4.8597,241.1655,8.1556,11.1322,5.7921,11.8566,11.4307,8.1556,11.8566,8.2725,8.2725,11.3729,11.1322,7.2117,11.1322,7.2117
28-09-2020,28.1187,33.5718,24.5418,77.8726,5.5282,225.1131,17.1541,18.5246,22.1383,11.3636,16.6021,17.1541,11.3636,8.7775,8.7775,16.7446,18.5246,25.2654,18.5246,25.2654
29-09-2020,28.035,32.63,25.0124,72.5517,7.3234,161.5043,14.5904,12.6694,15.1061,5.7741,6.4183,14.5904,5.7741,8.7775,8.7775,8.6666,12.6694,12.1836,12.6694,12.1836
30-09-2020,28.2605,31.8538,25.1486,66.3321,9.8172,167.8418,10.0826,9.1968,10.0669,7.1293,9.94,10.0826,7.1293,2.0583,2.0583,8.6356,9.1968,11.388,9.1968,11.388
01-10-2020,29.2599,34.1586,25.4936,61.2948,8.718,258.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02-10-2020,29.6049,34.4521,25.7196,61.1674,7.9931,252.4324,3.7857,1.4648,9.7563,0.0,0.0,3.7857,0.0,0.0,0.0,0.2067,1.4648,10.3883,1.4648,10.3883
03-10-2020,30.396,35.9507,25.9446,53.6519,10.2433,258.7311,3.8624,6.1145,0.0371,7.6502,7.5189,3.8624,7.6502,3.9768,3.9768,6.6098,6.1145,0.0,6.1145,0.0
04-10-2020,29.9664,35.4015,26.0178,49.2783,10.5706,236.3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05-10-2020,30.3993,36.3177,25.5053,51.902,6.2959,264.5443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-10-2020,30.5095,35.4584,25.7988,57.9733,5.3355,244.1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-10-2020,29.6082,35.4784,25.476,66.4737,4.9449,234.0841,6.0239,6.0466,11.567,0.0,1.8277,6.0239,0.0,0.0,0.0,3.9711,6.0466,12.7974,6.0466,12.7974
08-10-2020,28.7823,34.545,24.9767,74.0372,5.2095,233.1122,0.0,1.1909,0.0,1.1865,0.5855,0.0,1.1865,6.0927,6.0927,1.1136,1.1909,0.0,1.1909,0.0
09-10-2020,28.1271,32.9925,25.1062,79.4384,4.4893,210.4837,1.0038,0.5246,0.3326,0.9645,2.7384,1.0038,0.9645,4.3398,4.3398,2.8069,0.5246,0.0,0.5246,0.0
10-10-2020,27.8282,32.2176,24.9917,79.105,6.4602,175.2899,3.2882,1.5989,0.0,12.223,9.2618,3.2882,12.223,6.0376,6.0376,4.7324,1.5989,0.0451,1.5989,0.0451
11-10-2020,27.6115,30.4637,24.7064,72.6727,10.3996,150.6078,5.8611,6.7508,9.3983,11.5849,8.3153,5.8611,11.5849,13.4862,13.4862,4.5188,6.7508,11.5882,6.7508,11.5882
12-10-2020,28.7121,32.8164,24.9274,65.8957,10.606,231.0835,2.9372,1.1672,3.3469,0.439,0.5097,2.9372,0.439,0.0,0.0,2.3153,1.1672,6.3739,1.1672,6.3739
13-10-2020,28.7948,32.7438,25.7464,63.9781,12.4379,193.1981,0.0,0.8922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776,0.8922,0.0,0.8922,0.0
14-10-2020,29.3969,33.8162,25.3896,58.9849,13.0007,245.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-10-2020,29.5427,34.232,25.1236,60.9331,9.3874,251.6257,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.3557,0.0,0.0,0.0,0.0
16-10-2020,29.1675,34.8264,25.7683,67.1856,5.3487,238.7215,0.2396,0.2019,0.0,0.0,0.0,0.2396,0.0,0.0,0.0,0.0,0.2019,0.0,0.2019,0.0
17-10-2020,27.9918,34.3313,24.3348,74.1881,2.2345,207.4195,9.0553,8.4473,6.326,12.1344,9.9472,9.0553,12.1344,13.4745,13.4745,11.7961,8.4473,3.5826,8.4473,3.5826
18-10-2020,26.9627,30.0128,24.5399,80.6006,3.9178,107.2256,3.87,2.7457,7.7816,10.5868,8.1023,3.87,10.5868,12.5077,12.5077,2.6922,2.7457,8.3679,2.7457,8.3679
19-10-2020,27.8139,32.9346,25.007,78.7429,3.8746,207.7943,0.0,0.0,0.0,0.5252,0.0,0.0,0.5252,2.7431,2.7431,0.0,0.0,1.5923,0.0,1.5923
20-10-2020,27.8561,31.1783,25.284,72.3911,6.7583,160.7855,5.416,6.2399,8.8718,5.5028,4.0199,5.416,5.5028,8.5774,8.5774,3.9826,6.2399,10.7561,6.2399,10.7561
21-10-2020,27.9783,32.0619,25.4708,75.9437,5.5415,214.4526,10.0513,7.9936,15.6136,3.8451,4.151,10.0513,3.8451,3.1142,3.1142,6.8821,7.9936,17.1646,7.9936,17.1646
22-10-2020,28.1191,32.2404,25.4112,68.2356,7.4699,173.2688,8.8829,9.2649,12.6018,7.8462,7.2118,8.8829,7.8462,7.3803,7.3803,8.3333,9.2649,14.854,9.2649,14.854
23-10-2020,28.3299,32.3738,24.9517,64.0124,7.3472,235.1253,7.1583,6.5785,6.1174,4.5027,6.746,7.1583,4.5027,3.6901,3.6901,6.2562,6.5785,5.1052,6.5785,5.1052
24-10-2020,28.4294,33.4562,24.3853,64.8009,4.1989,245.8023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-10-2020,28.3698,32.4541,23.8733,70.5889,0.4197,207.2902,3.154,2.6173,0.6154,2.9792,3.3473,3.154,2.9792,3.1431,3.1431,3.174,2.6173,2.995,2.6173,2.995
26-10-2020,28.1146,32.4462,24.5295,76.7456,3.0488,218.5545,0.2987,0.1546,0.193,0.4116,0.4192,0.2987,0.4116,0.2746,0.2746,0.247,0.1546,0.0708,0.1546,0.0708
27-10-2020,27.9775,32.5042,24.2009,72.3018,4.4691,237.4612,0.1407,0.0475,0.1101,0.1373,0.167,0.1407,0.1373,0.0747,0.0747,0.0838,0.0475,0.0437,0.0475,0.0437
28-10-2020,27.5908,32.0677,23.9557,72.6647,6.6099,227.5753,1.21,0.4733,0.7561,2.6745,2.2564,1.21,2.6745,1.8598,1.8598,0.9501,0.4733,0.2559,0.4733,0.2559
29-10-2020,27.984,33.1154,23.6813,64.2455,8.5069,248.5541,1.2361,0.4079,1.048,1.7311,1.5988,1.2361,1.7311,0.9617,0.9617,0.7029,0.4079,0.4515,0.4079,0.4515
30-10-2020,27.3567,31.5807,24.2554,71.7749,5.7669,211.3425,1.2538,0.4115,1.1103,1.4469,1.4269,1.2538,1.4469,0.7705,0.7705,0.6675,0.4115,0.4998,0.4115,0.4998
31-10-2020,28.2393,33.0571,23.7769,66.9835,2.3192,240.6962,0.0,0.0,0.0,0.0522,0.0185,0.0,0.0522,0.0398,0.0398,0.0005,0.0,0.0,0.0,0.0
01-11-2020,28.6159,33.7093,23.7341,65.9708,1.8363,244.8241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02-11-2020,28.7067,33.3818,24.2879,66.5618,2.6522,235.4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-11-2020,28.2094,32.1096,24.1092,73.3822,5.6373,221.7685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04-11-2020,27.3945,32.0079,24.119,78.1954,5.4187,203.1785,0.2355,0.0,4.3346,0.4178,0.0,0.2355,0.4178,8.6834,8.6834,0.0374,0.0,1.7012,0.0,1.7012
05-11-2020,26.3965,29.9362,23.8239,82.5801,6.2924,131.713,13.4935,1.9488,19.7428,18.1822,14.9254,13.4935,18.1822,3.6023,3.6023,1.6217,1.9488,10.3132,1.9488,10.3132
06-11-2020,27.0957,30.5754,24.0178,78.7818,8.6487,196.9317,8.3949,7.7694,12.3943,8.7932,10.3756,8.3949,8.7932,12.2829,12.2829,11.5124,7.7694,8.5187,7.7694,8.5187
07-11-2020,26.9983,30.9555,24.6004,81.092,11.3087,193.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-11-2020,27.0705,30.4973,24.4079,76.5893,11.8304,184.8265,0.0,0.0,0.0,5.1734,0.3807,0.0,5.1734,6.811,6.811,0.0,0.0,3.4809,0.0,3.4809
09-11-2020,27.1886,31.3828,23.6005,64.4516,13.8117,248.8909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-11-2020,26.4079,30.2787,22.7244,63.1957,11.6887,200.8646,3.8091,0.0493,3.4822,4.9944,6.3238,3.8091,4.9944,5.8822,5.8822,0.7465,0.0493,5.4264,0.0493,5.4264
11-11-2020,26.3839,29.7695,23.5457,73.9686,10.9517,131.3582,8.4316,1.6161,18.2447,12.295,7.941,8.4316,12.295,9.495,9.495,2.6361,1.6161,44.7214,1.6161,44.7214
12-11-2020,26.0897,30.4045,23.7058,84.732,9.0554,155.9299,9.5345,8.6711,0.1294,18.3326,12.9838,9.5345,18.3326,10.4897,10.4897,8.8618,8.6711,7.5749,8.6711,7.5749
13-11-2020,25.3464,29.05,23.8209,89.8505,8.5967,86.7584,19.8405,9.4307,35.8262,13.7644,18.5447,19.8405,13.7644,23.148,23.148,12.6533,9.4307,34.8173,9.4307,34.8173
14-11-2020,26.7177,30.1352,23.7271,79.6348,13.2775,190.8579,7.6305,6.5084,15.1699,10.6778,10.4671,7.6305,10.6778,9.4552,9.4552,5.3723,6.5084,17.4243,6.5084,17.4243
15-11-2020,25.4571,27.8406,24.1347,89.3726,8.0977,92.3259,16.5317,12.7487,31.5301,22.6751,16.0109,16.5317,22.6751,9.6565,9.6565,14.5072,12.7487,37.561,12.7487,37.561
